Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Market,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
AMZ-2021-06835,2021-10-18,2021-10-22,First Class,CUST-41514,Karen Patel,Corporate,Venezuela,Venezuela City,Venezuela Region,41425,LATAM,LATAM,PROD-COP-5217,Technology,Copiers,Konica Minolta,175.09,2,0.2,20.93
AMZ-2023-06836,2023-04-21,2023-04-22,Same Day,CUST-35482,Michael Garcia,Corporate,United States,Carmel,Indiana,84199,South,US,PROD-LAP-9911,Technology,Laptops,Lenovo ThinkPad X1,2192.78,4,0,142.47
AMZ-2021-06837,2021-12-29,2022-01-05,Standard Class,CUST-30697,Barbara Miller,Home Office,Alberta,Alberta City,Alberta Region,38816,Canada,Canada,PROD-STO-3398,Furniture,Storage,AmazonBasics Storage,2878.95,10,0,965.59
AMZ-2023-06838,2023-03-14,2023-03-15,Same Day,CUST-91216,Charles Jackson,Corporate,United States,Jacksonville,Florida,12037,East,US,PROD-BOO-1201,Furniture,Bookcases,Sauder 5-Shelf,274.62,4,0,41.42
AMZ-2022-06839,2022-10-06,2022-10-10,Second Class,CUST-70380,Michael Thomas,Home Office,Senegal,Senegal City,Senegal Region,58640,Africa,Africa,PROD-TAB-1477,Technology,Tablets,iPad Pro 12.9,3946.4,5,0,1120.6
AMZ-2021-06840,2021-04-11,2021-04-15,First Class,CUST-79066,Jennifer Johnson,Corporate,Venezuela,Venezuela City,Venezuela Region,49454,LATAM,LATAM,PROD-ART-6579,Office Supplies,Art,Expo Dry Erase,78.27,8,0,15.82
AMZ-2022-06841,2022-02-23,2022-02-26,Same Day,CUST-68103,Karen Singh,Consumer,Denmark,Denmark City,Denmark Region,87473,EU,EU,PROD-MAC-7954,Technology,Machines,Canon Copier,559.58,7,0.5,116.8
AMZ-2024-06842,2024-11-03,2024-11-10,Same Day,CUST-50712,Patricia Miller,Home Office,Israel,Israel City,Israel Region,62586,EMEA,EMEA,PROD-CHA-3454,Furniture,Chairs,Flash Furniture Chair,904.6,6,0.05,267.88
AMZ-2020-06843,2020-04-23,2020-04-27,Same Day,CUST-37388,Sarah Thomas,Home Office,Peru,Peru City,Peru Region,51977,LATAM,LATAM,PROD-TAB-3904,Furniture,Tables,Sauder L-Desk,1584.09,8,0.15,328.81
AMZ-2020-06844,2020-01-14,2020-01-18,Same Day,CUST-17040,Pooja Verma,Home Office,South Korea,South Korea City,South Korea Region,89077,APAC,APAC,PROD-TAB-3699,Technology,Tablets,Samsung Galaxy Tab S8,4198.89,6,0.15,1273.03
AMZ-2022-06845,2022-03-14,2022-03-21,Second Class,CUST-92165,Amit Singh,Consumer,Lebanon,Lebanon City,Lebanon Region,60613,EMEA,EMEA,PROD-PHO-3788,Technology,Phones,OnePlus 11,1708.66,4,0.5,309.07
AMZ-2024-06846,2024-10-04,2024-10-05,Same Day,CUST-83263,Sneha Patel,Home Office,Peru,Peru City,Peru Region,75464,LATAM,LATAM,PROD-FUR-9357,Furniture,Furnishings,Monitor Riser,2275.84,8,0.15,419.38
AMZ-2023-06847,2023-07-04,2023-07-05,First Class,CUST-76462,John Taylor,Consumer,United States,Fort Wayne,Indiana,92153,East,US,PROD-PAP-9132,Office Supplies,Paper,Georgia Pacific,370.84,6,0.15,43.55
AMZ-2024-06848,2024-05-04,2024-05-08,First Class,CUST-16958,David Wilson,Consumer,Quebec,Quebec City,Quebec Region,92995,Canada,Canada,PROD-FUR-1543,Furniture,Furnishings,Desk Lamp LED,405.39,5,0.15,76.44
AMZ-2022-06849,2022-07-23,2022-07-29,First Class,CUST-67351,Robert Robinson,Corporate,Indonesia,Indonesia City,Indonesia Region,21103,APAC,APAC,PROD-TAB-2564,Furniture,Tables,Realspace Magellan,276.99,5,0.15,89.66
AMZ-2023-06850,2023-05-17,2023-05-19,Standard Class,CUST-43754,Linda Miller,Corporate,Ghana,Ghana City,Ghana Region,47612,Africa,Africa,PROD-STO-3256,Furniture,Storage,AmazonBasics Storage,1221.28,5,0,145.59
AMZ-2024-06851,2024-09-28,2024-10-04,Same Day,CUST-64291,Priya Martin,Consumer,Austria,Austria City,Austria Region,73797,EU,EU,PROD-APP-3558,Office Supplies,Appliances,Cuisinart Coffee,80.57,5,0,17.9
AMZ-2020-06852,2020-05-31,2020-06-02,First Class,CUST-98162,Priya Young,Consumer,China,China City,China Region,38771,APAC,APAC,PROD-MAC-9171,Technology,Machines,Xerox WorkCentre,3020.82,5,0,588.04
AMZ-2022-06853,2022-08-08,2022-08-09,First Class,CUST-89427,Lisa Jones,Corporate,Ghana,Ghana City,Ghana Region,90162,Africa,Africa,PROD-TAB-3607,Furniture,Tables,IKEA Bekant Desk,1169.77,10,0.2,161.48
AMZ-2020-06854,2020-06-28,2020-07-04,Second Class,CUST-32690,Karen Jackson,Consumer,Denmark,Denmark City,Denmark Region,39536,EU,EU,PROD-TAB-8546,Technology,Tablets,Samsung Galaxy Tab S8,159.74,1,0.15,22.37
AMZ-2023-06855,2023-05-13,2023-05-18,Standard Class,CUST-56688,Thomas Brown,Consumer,Senegal,Senegal City,Senegal Region,89279,Africa,Africa,PROD-COP-1813,Technology,Copiers,Canon ImageRunner,1855.07,10,0.3,241.35
AMZ-2020-06856,2020-07-03,2020-07-04,Same Day,CUST-11053,Vikas Robinson,Consumer,Australia,Australia City,Australia Region,23544,APAC,APAC,PROD-BIN-1983,Office Supplies,Binders,Cardinal Premier,369.47,8,0.15,126.6
AMZ-2020-06857,2020-02-29,2020-03-02,Same Day,CUST-70328,Joseph Taylor,Consumer,Jordan,Jordan City,Jordan Region,36111,EMEA,EMEA,PROD-TAB-2214,Furniture,Tables,Realspace Magellan,2644.82,7,0.05,654.8
AMZ-2020-06858,2020-09-18,2020-09-25,First Class,CUST-38993,Jessica Miller,Corporate,Manitoba,Manitoba City,Manitoba Region,81613,Canada,Canada,PROD-BOO-8201,Furniture,Bookcases,IKEA Billy Bookcase,1211.45,3,0.15,114.53
AMZ-2024-06859,2024-08-04,2024-08-10,First Class,CUST-64014,Charles Lewis,Corporate,Ontario,Ontario City,Ontario Region,92309,Canada,Canada,PROD-ART-2462,Office Supplies,Art,Prismacolor Pencils,104.43,4,0.4,14.97
AMZ-2022-06860,2022-09-11,2022-09-14,Second Class,CUST-22826,John Joshi,Home Office,United States,Reading,Pennsylvania,92633,Central,US,PROD-COP-5365,Technology,Copiers,Sharp MX-3071,5447.23,8,0.3,1755.45
AMZ-2021-06861,2021-08-03,2021-08-08,First Class,CUST-11396,Joseph Brown,Home Office,Ecuador,Ecuador City,Ecuador Region,52141,LATAM,LATAM,PROD-ACC-1833,Technology,Accessories,Logitech Mouse,3537.21,8,0,1155.05
AMZ-2020-06862,2020-03-06,2020-03-10,Standard Class,CUST-16215,Arjun White,Consumer,Colombia,Colombia City,Colombia Region,50402,LATAM,LATAM,PROD-PAP-6244,Office Supplies,Paper,Hammermill Paper,241.13,7,0.4,38.3
AMZ-2021-06863,2021-11-14,2021-11-20,Second Class,CUST-35168,John Miller,Consumer,South Korea,South Korea City,South Korea Region,43827,APAC,APAC,PROD-BOO-8413,Furniture,Bookcases,Sauder 5-Shelf,593.55,9,0.5,75.91
AMZ-2023-06864,2023-06-16,2023-06-21,Same Day,CUST-75486,William Thompson,Home Office,Lebanon,Lebanon City,Lebanon Region,63994,EMEA,EMEA,PROD-TAB-6115,Furniture,Tables,Bush Furniture Table,1980.66,9,0,153.15
AMZ-2022-06865,2022-08-26,2022-08-30,Standard Class,CUST-18971,Priya Williams,Home Office,Italy,Italy City,Italy Region,96577,EU,EU,PROD-CHA-9315,Furniture,Chairs,HON Ignition Chair,2752.75,8,0,157.4
AMZ-2023-06866,2023-04-18,2023-04-25,Standard Class,CUST-24260,Priya Patel,Consumer,Thailand,Thailand City,Thailand Region,23356,APAC,APAC,PROD-STO-9270,Furniture,Storage,Iris USA Storage,3246.14,10,0.2,1003.57
AMZ-2023-06867,2023-06-24,2023-06-30,First Class,CUST-15777,Jennifer Sharma,Home Office,Germany,Germany City,Germany Region,80233,EU,EU,PROD-ENV-2052,Office Supplies,Envelopes,Mead Envelopes,38.21,2,0.15,6.87
AMZ-2024-06868,2024-05-14,2024-05-15,Same Day,CUST-75266,Barbara Patel,Home Office,Newfoundland,Newfoundland City,Newfoundland Region,73170,Canada,Canada,PROD-PAP-9063,Office Supplies,Paper,Boise Cascade,132.72,2,0.3,8.48
AMZ-2023-06869,2023-08-17,2023-08-23,Same Day,CUST-78062,Robert Harris,Corporate,Philippines,Philippines City,Philippines Region,37435,APAC,APAC,PROD-FUR-7294,Furniture,Furnishings,Desk Lamp LED,689.76,2,0.4,79.98
AMZ-2023-06870,2023-05-10,2023-05-12,Second Class,CUST-78145,Meena Taylor,Home Office,Peru,Peru City,Peru Region,22925,LATAM,LATAM,PROD-TAB-5224,Technology,Tablets,Lenovo Tab P12,1736.08,6,0.15,310.92
AMZ-2021-06871,2021-12-08,2021-12-12,Same Day,CUST-57120,Meena Garcia,Consumer,Singapore,Singapore City,Singapore Region,80202,APAC,APAC,PROD-MAC-1345,Technology,Machines,Canon Copier,3125.02,4,0.05,1087.32
AMZ-2024-06872,2024-07-05,2024-07-07,First Class,CUST-19260,David Thomas,Corporate,Austria,Austria City,Austria Region,78523,EU,EU,PROD-TAB-2787,Furniture,Tables,IKEA Bekant Desk,325.54,5,0.1,42.08
AMZ-2022-06873,2022-07-22,2022-07-23,First Class,CUST-52490,Robert Garcia,Consumer,Israel,Israel City,Israel Region,36117,EMEA,EMEA,PROD-STO-1220,Office Supplies,Storage,Iris USA Storage,98.79,2,0.05,14.81
AMZ-2022-06874,2022-04-21,2022-04-27,Same Day,CUST-16635,Joseph Smith,Corporate,Bahrain,Bahrain City,Bahrain Region,33580,EMEA,EMEA,PROD-TAB-3105,Furniture,Tables,Sauder L-Desk,90.41,1,0.3,19.46
AMZ-2024-06875,2024-06-01,2024-06-07,Standard Class,CUST-28684,Charles Taylor,Consumer,United States,Houston,Texas,89857,Central,US,PROD-LAB-1200,Office Supplies,Labels,Maco Labels,49.81,6,0.5,5.27
AMZ-2021-06876,2021-07-21,2021-07-25,Second Class,CUST-88397,Lisa Wilson,Corporate,Singapore,Singapore City,Singapore Region,79401,APAC,APAC,PROD-COP-3598,Technology,Copiers,Sharp MX-3071,665.97,9,0,160.13
AMZ-2021-06877,2021-07-11,2021-07-12,Same Day,CUST-21787,Richard Joshi,Corporate,Senegal,Senegal City,Senegal Region,53411,Africa,Africa,PROD-BIN-4908,Office Supplies,Binders,Staples Better Binder,340.42,5,0.1,18.38
AMZ-2021-06878,2021-02-07,2021-02-10,Second Class,CUST-48215,William Thomas,Consumer,United States,South Bend,Indiana,87116,South,US,PROD-STO-5087,Furniture,Storage,AmazonBasics Storage,2351.13,8,0.1,183.76
AMZ-2021-06879,2021-10-01,2021-10-05,Same Day,CUST-58496,Charles Johnson,Home Office,Guatemala,Guatemala City,Guatemala Region,74642,LATAM,LATAM,PROD-TAB-2620,Technology,Tablets,Samsung Galaxy Tab S8,1333.26,3,0.5,319.48
AMZ-2021-06880,2021-05-25,2021-05-29,First Class,CUST-64004,Priya Mehta,Corporate,Ecuador,Ecuador City,Ecuador Region,29619,LATAM,LATAM,PROD-TAB-3872,Furniture,Tables,Sauder L-Desk,2161.71,9,0.05,112.43
AMZ-2024-06881,2024-01-08,2024-01-09,First Class,CUST-19312,John Lewis,Consumer,Ecuador,Ecuador City,Ecuador Region,29977,LATAM,LATAM,PROD-PAP-1795,Office Supplies,Paper,Domtar Paper,210.62,10,0.5,20.65
AMZ-2022-06882,2022-11-15,2022-11-17,Second Class,CUST-44358,Amit Young,Home Office,United States,Seattle,Washington,10931,South,US,PROD-STO-5655,Office Supplies,Storage,Sterilite Storage,432.87,7,0.05,53.78
AMZ-2022-06883,2022-12-26,2022-12-30,First Class,CUST-14025,Vikas Shah,Consumer,Malaysia,Malaysia City,Malaysia Region,89695,APAC,APAC,PROD-BIN-4187,Office Supplies,Binders,Mead Zipper Binder,192.38,3,0.15,33.39
AMZ-2020-06884,2020-10-31,2020-11-07,Same Day,CUST-88158,Sneha Garcia,Corporate,Egypt,Egypt City,Egypt Region,82503,Africa,Africa,PROD-PHO-6155,Technology,Phones,Apple iPhone 14,3616.79,10,0.4,234.12
AMZ-2021-06885,2021-01-17,2021-01-22,Same Day,CUST-88973,Sarah Martin,Consumer,South Korea,South Korea City,South Korea Region,68744,APAC,APAC,PROD-FAS-1406,Office Supplies,Fasteners,Staples Stapler,9.04,1,0.2,2.23
AMZ-2022-06886,2022-05-11,2022-05-15,Standard Class,CUST-71721,Susan Shah,Home Office,Oman,Oman City,Oman Region,82853,EMEA,EMEA,PROD-BIN-7872,Office Supplies,Binders,Cardinal Premier,36.31,3,0.5,6.96
AMZ-2022-06887,2022-06-02,2022-06-08,Standard Class,CUST-67210,Arjun Nair,Corporate,Saudi Arabia,Saudi Arabia City,Saudi Arabia Region,78750,EMEA,EMEA,PROD-STO-9824,Furniture,Storage,AmazonBasics Storage,2795.05,7,0,650.66
AMZ-2022-06888,2022-11-21,2022-11-22,Same Day,CUST-38621,Lisa Nair,Home Office,Indonesia,Indonesia City,Indonesia Region,33168,APAC,APAC,PROD-FUR-5770,Furniture,Furnishings,Rolodex Mesh,2741.95,10,0,568.41
AMZ-2022-06889,2022-10-03,2022-10-07,Same Day,CUST-76604,Linda Verma,Consumer,Singapore,Singapore City,Singapore Region,68132,APAC,APAC,PROD-LAB-7398,Office Supplies,Labels,OnlineLabels,199.25,4,0.15,23.53
AMZ-2020-06890,2020-07-30,2020-08-06,Second Class,CUST-74086,Michael Kumar,Home Office,United States,Baltimore,Maryland,92055,South,US,PROD-ENV-4398,Office Supplies,Envelopes,Quality Park,312.83,4,0,76.61
AMZ-2022-06891,2022-10-06,2022-10-10,First Class,CUST-93122,John Kumar,Corporate,Manitoba,Manitoba City,Manitoba Region,18207,Canada,Canada,PROD-COP-9321,Technology,Copiers,Sharp MX-3071,454.08,1,0.5,141.32
AMZ-2023-06892,2023-07-19,2023-07-21,Standard Class,CUST-24275,Robert Taylor,Consumer,United States,Bellevue,Washington,90098,East,US,PROD-ACC-7159,Technology,Accessories,HP Keyboard,76.14,1,0.4,13.12
AMZ-2022-06893,2022-09-02,2022-09-08,First Class,CUST-80836,Karen Shah,Corporate,Uganda,Uganda City,Uganda Region,70101,Africa,Africa,PROD-LAP-6142,Technology,Laptops,Asus ZenBook,2791.46,5,0.15,436.37
AMZ-2023-06894,2023-07-02,2023-07-05,Second Class,CUST-76790,Amit Anderson,Home Office,China,China City,China Region,21814,APAC,APAC,PROD-STO-9083,Furniture,Storage,Rubbermaid Tote,2075.01,8,0.5,665.56
AMZ-2024-06895,2024-02-01,2024-02-05,First Class,CUST-70079,William Jackson,Corporate,Uganda,Uganda City,Uganda Region,31977,Africa,Africa,PROD-STO-9251,Office Supplies,Storage,Bankers Box,38.08,8,0,10.29
AMZ-2020-06896,2020-01-14,2020-01-17,First Class,CUST-84592,Jessica Williams,Corporate,Ecuador,Ecuador City,Ecuador Region,63463,LATAM,LATAM,PROD-STO-2093,Furniture,Storage,AmazonBasics Storage,1577.19,4,0.15,368.17
AMZ-2024-06897,2024-08-18,2024-08-22,First Class,CUST-28877,Arjun Gupta,Home Office,Peru,Peru City,Peru Region,63125,LATAM,LATAM,PROD-ART-6381,Office Supplies,Art,Prismacolor Pencils,237.14,9,0.3,48.36
AMZ-2024-06898,2024-10-18,2024-10-22,First Class,CUST-49629,Arjun Martin,Consumer,Italy,Italy City,Italy Region,59462,EU,EU,PROD-TAB-4797,Furniture,Tables,Bush Furniture Table,1286.53,10,0,442.09
AMZ-2020-06899,2020-09-07,2020-09-13,Standard Class,CUST-74569,Mary Patel,Corporate,United States,Tacoma,Washington,62658,West,US,PROD-TAB-5135,Furniture,Tables,IKEA Bekant Desk,1189.49,4,0,230.1
AMZ-2020-06900,2020-01-06,2020-01-07,Standard Class,CUST-13181,Jessica White,Home Office,Spain,Spain City,Spain Region,77243,EU,EU,PROD-MAC-2255,Technology,Machines,Xerox WorkCentre,631.83,2,0,115.71
AMZ-2022-06901,2022-07-03,2022-07-10,First Class,CUST-85953,Pooja White,Consumer,Germany,Germany City,Germany Region,33311,EU,EU,PROD-ART-6784,Office Supplies,Art,Expo Dry Erase,108.86,4,0.4,25.3
AMZ-2021-06902,2021-01-15,2021-01-16,Standard Class,CUST-36245,Susan Martin,Consumer,Guatemala,Guatemala City,Guatemala Region,18548,LATAM,LATAM,PROD-COP-4831,Technology,Copiers,Konica Minolta,1972.88,8,0.5,197.69
AMZ-2024-06903,2024-02-29,2024-03-05,Standard Class,CUST-58692,Pooja Young,Consumer,Poland,Poland City,Poland Region,33913,EU,EU,PROD-PAP-1735,Office Supplies,Paper,Boise Cascade,90.82,2,0.4,28.46
AMZ-2024-06904,2024-02-06,2024-02-13,Same Day,CUST-36205,Sarah Thompson,Corporate,Israel,Israel City,Israel Region,99480,EMEA,EMEA,PROD-ACC-3957,Technology,Accessories,Logitech Mouse,526.32,2,0,173.84
AMZ-2023-06905,2023-12-14,2023-12-16,Standard Class,CUST-45659,James Lewis,Home Office,Indonesia,Indonesia City,Indonesia Region,92589,APAC,APAC,PROD-FAS-6423,Office Supplies,Fasteners,ACCO Fasteners,34.83,2,0,12.19
AMZ-2021-06906,2021-06-03,2021-06-07,Same Day,CUST-54516,Meena Smith,Home Office,Qatar,Qatar City,Qatar Region,48419,EMEA,EMEA,PROD-BIN-8479,Office Supplies,Binders,Avery Heavy Duty,34.13,9,0.2,10.89
AMZ-2022-06907,2022-02-02,2022-02-04,First Class,CUST-17601,Charles Johnson,Consumer,Ecuador,Ecuador City,Ecuador Region,93524,LATAM,LATAM,PROD-SUP-1434,Office Supplies,Supplies,Scotch Tape,59.53,1,0,11.45
AMZ-2023-06908,2023-08-03,2023-08-07,First Class,CUST-29160,Joseph Nair,Corporate,South Korea,South Korea City,South Korea Region,85172,APAC,APAC,PROD-LAP-7955,Technology,Laptops,HP Spectre x360,6102.88,9,0.05,1938.74
AMZ-2024-06909,2024-12-28,2024-12-31,First Class,CUST-79748,Vikas Shah,Corporate,Jordan,Jordan City,Jordan Region,40772,EMEA,EMEA,PROD-STO-9909,Furniture,Storage,AmazonBasics Storage,547.99,2,0.1,160.78
AMZ-2022-06910,2022-07-24,2022-07-28,Same Day,CUST-69502,Mary Davis,Consumer,India,India City,India Region,96041,APAC,APAC,PROD-MAC-5914,Technology,Machines,Brother Fax Machine,1189.95,5,0.4,236.66
AMZ-2024-06911,2024-11-02,2024-11-09,First Class,CUST-61943,Robert Nair,Corporate,Oman,Oman City,Oman Region,59444,EMEA,EMEA,PROD-STO-4493,Furniture,Storage,AmazonBasics Storage,1761.96,5,0,586.81
AMZ-2022-06912,2022-06-04,2022-06-08,Same Day,CUST-78751,Charles Lewis,Consumer,Peru,Peru City,Peru Region,42630,LATAM,LATAM,PROD-FUR-4381,Furniture,Furnishings,Monitor Riser,175.02,1,0.1,58.01
AMZ-2023-06913,2023-02-07,2023-02-13,First Class,CUST-44790,Lisa Harris,Home Office,Ghana,Ghana City,Ghana Region,34205,Africa,Africa,PROD-COP-1699,Technology,Copiers,Sharp MX-3071,4682.83,8,0.1,1131.41
AMZ-2024-06914,2024-04-28,2024-05-04,Same Day,CUST-98285,William Joshi,Consumer,Sweden,Sweden City,Sweden Region,42628,EU,EU,PROD-BIN-3315,Office Supplies,Binders,Mead Zipper Binder,62.44,1,0.15,9.31
AMZ-2024-06915,2024-02-02,2024-02-03,Second Class,CUST-96355,Lisa Johnson,Corporate,United States,Augusta,Georgia,38830,South,US,PROD-MAC-3728,Technology,Machines,Epson Scanner,217.1,3,0.15,45.62
AMZ-2024-06916,2024-09-25,2024-09-29,Standard Class,CUST-19216,Divya Thomas,Consumer,Netherlands,Netherlands City,Netherlands Region,13974,EU,EU,PROD-LAP-6743,Technology,Laptops,Lenovo ThinkPad X1,4983.38,9,0,268.25
AMZ-2024-06917,2024-03-29,2024-03-31,Same Day,CUST-28935,Jennifer White,Home Office,South Africa,South Africa City,South Africa Region,53251,Africa,Africa,PROD-STO-5546,Furniture,Storage,Rubbermaid Tote,835.91,6,0.3,256.37
AMZ-2021-06918,2021-07-14,2021-07-19,Second Class,CUST-72856,Michael Martin,Corporate,China,China City,China Region,19746,APAC,APAC,PROD-ENV-9659,Office Supplies,Envelopes,Quality Park,238.81,8,0.05,63.35
AMZ-2022-06919,2022-08-08,2022-08-13,Same Day,CUST-80891,Michael Jackson,Consumer,China,China City,China Region,89826,APAC,APAC,PROD-STO-1319,Office Supplies,Storage,Sterilite Storage,130.82,5,0.15,16.3
AMZ-2024-06920,2024-11-30,2024-12-02,Same Day,CUST-42615,Linda Patel,Corporate,Ecuador,Ecuador City,Ecuador Region,91453,LATAM,LATAM,PROD-ENV-9759,Office Supplies,Envelopes,Columbian Envelopes,102.49,10,0.1,35.64
AMZ-2023-06921,2023-02-03,2023-02-04,Standard Class,CUST-97424,Linda Shah,Consumer,Manitoba,Manitoba City,Manitoba Region,59269,Canada,Canada,PROD-COP-8465,Technology,Copiers,Canon ImageRunner,3291.04,9,0,179.16
AMZ-2022-06922,2022-12-26,2022-12-31,Second Class,CUST-95147,John Brown,Corporate,Netherlands,Netherlands City,Netherlands Region,29961,EU,EU,PROD-STO-9983,Furniture,Storage,AmazonBasics Storage,928.09,3,0.05,194.84
AMZ-2023-06923,2023-03-30,2023-03-31,Same Day,CUST-23193,Lisa Sharma,Home Office,Newfoundland,Newfoundland City,Newfoundland Region,10862,Canada,Canada,PROD-PAP-7540,Office Supplies,Paper,Georgia Pacific,333.26,6,0.05,97.35
AMZ-2022-06924,2022-03-16,2022-03-19,Standard Class,CUST-93919,Robert Shah,Consumer,Poland,Poland City,Poland Region,74295,EU,EU,PROD-TAB-6696,Furniture,Tables,IKEA Bekant Desk,1171.65,7,0,86.31
AMZ-2020-06925,2020-12-10,2020-12-11,Second Class,CUST-63700,Sneha Miller,Consumer,United States,Kansas City,Missouri,38784,Central,US,PROD-FUR-4428,Furniture,Furnishings,Rolodex Mesh,353.3,5,0,106.92
AMZ-2024-06926,2024-06-30,2024-07-05,Same Day,CUST-73049,David Anderson,Consumer,India,India City,India Region,74567,APAC,APAC,PROD-BOO-4323,Furniture,Bookcases,Ameriwood Bookcase,386.3,5,0.15,54.96
AMZ-2021-06927,2021-10-14,2021-10-21,Standard Class,CUST-81838,Richard Taylor,Home Office,Quebec,Quebec City,Quebec Region,49215,Canada,Canada,PROD-FUR-9351,Furniture,Furnishings,Rolodex Mesh,1999.57,5,0.1,533.55
AMZ-2021-06928,2021-01-06,2021-01-09,Same Day,CUST-67734,Amit Smith,Home Office,Ecuador,Ecuador City,Ecuador Region,90941,LATAM,LATAM,PROD-PHO-4458,Technology,Phones,Motorola Edge,1712.49,3,0.15,378.45
AMZ-2024-06929,2024-09-22,2024-09-23,Standard Class,CUST-51758,Priya Nair,Home Office,Peru,Peru City,Peru Region,10597,LATAM,LATAM,PROD-ENV-9986,Office Supplies,Envelopes,Columbian Envelopes,154.05,6,0,30.79
AMZ-2023-06930,2023-02-09,2023-02-11,Second Class,CUST-43779,Robert Brown,Consumer,Qatar,Qatar City,Qatar Region,35462,EMEA,EMEA,PROD-LAB-6845,Office Supplies,Labels,ULINE Labels,343.03,7,0,57.07
AMZ-2023-06931,2023-04-29,2023-05-05,First Class,CUST-36138,Rahul Brown,Consumer,United States,Peoria,Illinois,54838,South,US,PROD-ENV-6545,Office Supplies,Envelopes,Quality Park,18.42,2,0.3,1.6
AMZ-2024-06932,2024-08-26,2024-08-31,Second Class,CUST-79087,Lisa Davis,Corporate,Argentina,Argentina City,Argentina Region,91857,LATAM,LATAM,PROD-COP-2216,Technology,Copiers,Sharp MX-3071,6281.93,9,0.2,895.58
AMZ-2021-06933,2021-05-11,2021-05-12,First Class,CUST-55166,Jessica Patel,Home Office,Denmark,Denmark City,Denmark Region,84171,EU,EU,PROD-LAB-8306,Office Supplies,Labels,Maco Labels,41.61,4,0.3,9.42
AMZ-2020-06934,2020-04-16,2020-04-17,First Class,CUST-62497,Joseph Sharma,Home Office,Poland,Poland City,Poland Region,76221,EU,EU,PROD-CHA-6056,Furniture,Chairs,Herman Miller Aeron,1723.31,4,0,521.16
AMZ-2020-06935,2020-05-13,2020-05-18,First Class,CUST-95210,Divya Verma,Consumer,United States,Pittsburgh,Pennsylvania,40467,South,US,PROD-TAB-8436,Furniture,Tables,IKEA Bekant Desk,2089.83,8,0.2,669.71
AMZ-2024-06936,2024-05-18,2024-05-22,Same Day,CUST-32481,David Williams,Home Office,Colombia,Colombia City,Colombia Region,93471,LATAM,LATAM,PROD-PHO-2474,Technology,Phones,OnePlus 11,3554.22,9,0.4,1077.92
AMZ-2024-06937,2024-03-11,2024-03-15,Same Day,CUST-27734,Sneha Anderson,Consumer,Morocco,Morocco City,Morocco Region,94750,Africa,Africa,PROD-BIN-7396,Office Supplies,Binders,Mead Zipper Binder,125.31,3,0,35.73
AMZ-2022-06938,2022-07-27,2022-07-28,Same Day,CUST-11979,John Robinson,Consumer,China,China City,China Region,10228,APAC,APAC,PROD-ART-2077,Office Supplies,Art,Crayola Markers,135.69,5,0,43.57
AMZ-2024-06939,2024-03-23,2024-03-27,Same Day,CUST-70780,Richard Johnson,Home Office,United States,Augusta,Georgia,53665,Central,US,PROD-CHA-7187,Furniture,Chairs,OFM Essentials Chair,506.04,2,0,93.1
AMZ-2024-06940,2024-03-01,2024-03-06,Same Day,CUST-53331,Sneha Lewis,Corporate,Tanzania,Tanzania City,Tanzania Region,45353,Africa,Africa,PROD-BIN-5100,Office Supplies,Binders,Cardinal Premier,185.1,3,0.4,32.62
AMZ-2024-06941,2024-11-10,2024-11-15,Second Class,CUST-55001,Charles Shah,Home Office,Malaysia,Malaysia City,Malaysia Region,40721,APAC,APAC,PROD-LAP-1174,Technology,Laptops,MacBook Pro 14,1144.28,10,0,307.17
AMZ-2021-06942,2021-07-20,2021-07-22,Standard Class,CUST-48357,John Garcia,Home Office,Morocco,Morocco City,Morocco Region,77972,Africa,Africa,PROD-PHO-5440,Technology,Phones,Motorola Edge,2260.85,3,0,400.5
AMZ-2021-06943,2021-08-01,2021-08-07,Same Day,CUST-45258,Amit Jackson,Consumer,Belgium,Belgium City,Belgium Region,21448,EU,EU,PROD-STO-5378,Office Supplies,Storage,Rubbermaid Tote,368.32,5,0.1,54.79
AMZ-2022-06944,2022-10-19,2022-10-24,Standard Class,CUST-38916,Linda Anderson,Consumer,Newfoundland,Newfoundland City,Newfoundland Region,84880,Canada,Canada,PROD-BOO-9555,Furniture,Bookcases,Sauder 5-Shelf,634.57,5,0,124.43
AMZ-2020-06945,2020-01-24,2020-01-27,First Class,CUST-96743,Charles Anderson,Corporate,Turkey,Turkey City,Turkey Region,49464,EMEA,EMEA,PROD-PAP-4468,Office Supplies,Paper,Georgia Pacific,354.04,9,0.4,58.22
AMZ-2021-06946,2021-12-20,2021-12-24,Second Class,CUST-12981,Patricia Patel,Corporate,Uganda,Uganda City,Uganda Region,45042,Africa,Africa,PROD-TAB-9959,Technology,Tablets,Amazon Fire HD,6208.31,8,0,1463.01
AMZ-2023-06947,2023-03-04,2023-03-05,Second Class,CUST-97670,Arjun Miller,Consumer,United States,Memphis,Tennessee,23664,West,US,PROD-FUR-1514,Furniture,Furnishings,Cable Management,603.77,2,0.2,180.44
AMZ-2021-06948,2021-06-12,2021-06-14,Second Class,CUST-48827,Vikas Nair,Home Office,Saskatchewan,Saskatchewan City,Saskatchewan Region,93607,Canada,Canada,PROD-BIN-1739,Office Supplies,Binders,Mead Zipper Binder,208.9,9,0.2,53.06
